"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
10.01.2024 20:30:00, 1004.01,   -8.85,  264.00,   -9.71,   93.40,    3.12,    2.92,    0.21,    1.81,    2.90, 1321.89,    0.22,    0.51,   31.52,    0.00,    0.00,    0.00,    0.00,    0.00,    8.19,  488.40
10.01.2024 20:40:00, 1004.02,   -9.00,  263.85,   -9.81,   93.80,    3.09,    2.89,    0.19,    1.80,    2.88, 1322.66,    0.41,    0.77,   43.62,    0.00,    0.00,    0.00,    0.00,    0.00,    7.55,  485.80
10.01.2024 20:50:00, 1004.04,   -9.27,  263.58,  -10.00,   94.40,    3.02,    2.85,    0.17,    1.77,    2.84, 1324.06,    0.44,    0.70,   54.08,    0.00,    0.00,    0.00,    0.00,    0.00,    7.85,  493.30
10.01.2024 21:00:00, 1003.95,   -9.37,  263.48,  -10.08,   94.50,    3.00,    2.83,    0.16,    1.76,    2.82, 1324.45,    0.74,    1.97,  250.50,    0.00,    0.00,    0.00,    0.00,    0.00,    8.89,  480.30
10.01.2024 21:10:00, 1003.92,   -9.33,  263.53,  -10.19,   93.40,    3.01,    2.81,    0.20,    1.74,    2.80, 1324.22,    0.48,    1.16,  227.60,    0.00,    0.00,    0.00,    0.00,    0.00,    9.35,  476.80
10.01.2024 21:20:00, 1003.94,   -9.40,  263.45,  -10.22,   93.70,    2.99,    2.80,    0.19,    1.74,    2.79, 1324.61,    0.61,    1.09,  218.10,    0.00,    0.00,    0.00,    0.00,    0.00,    8.85,  474.20
10.01.2024 21:30:00, 1003.97,   -9.50,  263.35,  -10.40,   93.10,    2.97,    2.76,    0.20,    1.71,    2.75, 1325.17,    0.32,    0.90,   39.75,    0.00,    0.00,    0.00,    0.00,    0.00,    8.12,  478.20
10.01.2024 21:40:00, 1004.03,   -9.75,  263.10,  -10.51,   94.10,    2.91,    2.74,    0.17,    1.70,    2.73, 1326.52,    1.09,    1.62,  222.00,    0.00,    0.00,    0.00,    0.00,    0.00,    7.61,  476.40
10.01.2024 21:50:00, 1004.13,   -9.82,  263.02,  -10.53,   94.50,    2.89,    2.73,    0.16,    1.69,    2.72, 1327.00,    1.06,    1.50,  199.80,    0.00,    0.00,    0.00,    0.00,    0.00,    8.24,  480.30
10.01.2024 22:00:00, 1004.27,   -9.71,  263.12,  -10.51,   93.80,    2.92,    2.74,    0.18,    1.70,    2.72, 1326.64,    0.37,    0.76,   69.89,    0.00,    0.00,    0.00,    0.00,    0.00,    9.22,  475.10
10.01.2024 22:10:00, 1004.39,   -9.93,  262.89,  -10.73,   93.80,    2.87,    2.69,    0.18,    1.67,    2.68, 1327.92,    0.35,    0.57,   20.83,    0.00,    0.00,    0.00,    0.00,    0.00,    9.25,  483.30
10.01.2024 22:20:00, 1004.37,   -9.88,  262.94,  -10.66,   94.00,    2.88,    2.71,    0.17,    1.68,    2.69, 1327.63,    0.34,    0.89,  206.80,    0.00,    0.00,    0.00,    0.00,    0.00,    8.60,  478.10
10.01.2024 22:30:00, 1004.24,   -9.87,  262.96,  -10.71,   93.50,    2.88,    2.69,    0.19,    1.67,    2.68, 1327.42,    0.77,    1.27,  208.60,    0.00,    0.00,    0.00,    0.00,    0.00,    7.84,  476.60
10.01.2024 22:40:00, 1004.29,   -9.87,  262.96,  -10.79,   92.90,    2.88,    2.68,    0.20,    1.66,    2.66, 1327.50,    0.56,    1.15,  227.50,    0.00,    0.00,    0.00,    0.00,    0.00,    7.68,  475.30
10.01.2024 22:50:00, 1004.27,  -10.11,  262.72,  -11.02,   93.00,    2.83,    2.63,    0.20,    1.63,    2.62, 1328.71,    1.20,    2.17,  224.80,    0.00,    0.00,    0.00,    0.00,    0.00,    8.51,  473.20
10.01.2024 23:00:00, 1004.28,  -10.29,  262.54,  -11.09,   93.80,    2.79,    2.61,    0.17,    1.62,    2.60, 1329.64,    1.63,    2.29,  226.00,    0.00,    0.00,    0.00,    0.00,    0.00,    9.37,  475.30
10.01.2024 23:10:00, 1004.36,  -10.31,  262.51,  -11.06,   94.20,    2.78,    2.62,    0.16,    1.62,    2.61, 1329.83,    1.20,    1.66,  220.70,    0.00,    0.00,    0.00,    0.00,    0.00,    9.18,  478.90
10.01.2024 23:20:00, 1004.54,  -10.37,  262.44,  -11.16,   93.90,    2.77,    2.60,    0.17,    1.61,    2.59, 1330.38,    0.80,    1.23,  220.20,    0.00,    0.00,    0.00,    0.00,    0.00,    8.43,  476.90
10.01.2024 23:30:00, 1004.62,  -10.37,  262.43,  -11.20,   93.60,    2.77,    2.59,    0.18,    1.61,    2.58, 1330.50,    0.23,    0.62,  316.60,    0.00,    0.00,    0.00,    0.00,    0.00,    7.71,  477.50
10.01.2024 23:40:00, 1004.72,  -10.43,  262.37,  -11.16,   94.30,    2.75,    2.60,    0.16,    1.61,    2.59, 1330.94,    0.51,    0.80,   43.28,    0.00,    0.00,    0.00,    0.00,    0.00,    7.97,  481.50
10.01.2024 23:50:00, 1004.73,  -10.39,  262.41,  -11.24,   93.40,    2.76,    2.58,    0.18,    1.60,    2.57, 1330.76,    0.30,    0.67,  155.50,    0.00,    0.00,    0.00,    0.00,    0.00,    8.89,  484.00
11.01.2024 00:00:00, 1004.72,  -10.37,  262.43,  -11.38,   92.20,    2.77,    2.55,    0.22,    1.58,    2.54, 1330.66,    0.22,    0.42,  288.50,    0.00,    0.00,    0.00,    0.00,    0.00,    9.44,  481.00
11.01.2024 00:10:00, 1004.81,  -10.49,  262.30,  -11.42,   92.80,    2.74,    2.54,    0.20,    1.58,    2.53, 1331.38,    0.31,    0.71,   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    8.96,  486.90
11.01.2024 00:20:00, 1004.74,  -10.76,  262.04,  -11.60,   93.50,    2.68,    2.51,    0.17,    1.55,    2.50, 1332.68,    1.30,    2.60,  208.20,    0.00,    0.00,    0.00,    0.00,    0.00,    8.16,  485.00
11.01.2024 00:30:00, 1004.70,  -10.80,  262.00,  -11.65,   93.40,    2.67,    2.50,    0.18,    1.55,    2.49, 1332.84,    2.10,    3.04,  234.50,    0.00,    0.00,    0.00,    0.00,    0.00,    7.68,  473.50
11.01.2024 00:40:00, 1004.68,  -10.93,  261.87,  -11.80,   93.20,    2.65,    2.47,    0.18,    1.53,    2.46, 1333.48,    1.36,    2.00,  199.30,    0.00,    0.00,    0.00,    0.00,    0.00,    8.23,  479.50
11.01.2024 00:50:00, 1004.66,  -11.20,  261.60,  -11.95,   94.10,    2.59,    2.44,    0.15,    1.51,    2.43, 1334.85,    1.29,    1.59,  207.90,    0.00,    0.00,    0.00,    0.00,    0.00,    9.13,  486.80
11.01.2024 01:00:00, 1004.64,  -11.33,  261.47,  -11.81,   96.20,    2.56,    2.47,    0.10,    1.53,    2.45, 1335.46,    1.25,    1.80,  209.50,    0.00,    0.00,    0.00,    0.00,    0.00,    9.46,  488.60
11.01.2024 01:10:00, 1004.59,  -11.25,  261.56,  -11.68,   96.60,    2.58,    2.49,    0.09,    1.54,    2.48, 1334.98,    1.43,    1.81,  211.90,    0.00,    0.00,    0.00,    0.00,    0.00,    8.81,  486.70
11.01.2024 01:20:00, 1004.69,  -11.23,  261.57,  -11.74,   96.00,    2.58,    2.48,    0.10,    1.54,    2.47, 1335.02,    0.72,    1.40,  197.30,    0.00,    0.00,    0.00,    0.00,    0.00,    7.94,  486.10
11.01.2024 01:30:00, 1004.63,  -11.21,  261.59,  -11.74,   95.80,    2.59,    2.48,    0.11,    1.54,    2.47, 1334.84,    0.91,    1.31,  211.20,    0.00,    0.00,    0.00,    0.00,    0.00,    7.87,  487.20
11.01.2024 01:40:00, 1004.46,  -11.21,  261.61,  -11.70,   96.10,    2.59,    2.49,    0.10,    1.54,    2.48, 1334.61,    1.20,    1.59,  216.50,    0.00,    0.00,    0.00,    0.00,    0.00,    8.66,  483.80
11.01.2024 01:50:00, 1004.41,  -11.17,  261.65,  -11.72,   95.70,    2.60,    2.48,    0.11,    1.54,    2.47, 1334.33,    0.80,    1.47,  213.90,    0.00,    0.00,    0.00,    0.00,    0.00,    9.45,  480.70
11.01.2024 02:00:00, 1004.36,  -11.02,  261.80,  -11.75,   94.30,    2.63,    2.48,    0.15,    1.54,    2.47, 1333.51,    0.41,    0.75,   75.20,    0.00,    0.00,    0.00,    0.00,    0.00,    9.20,  480.80
11.01.2024 02:10:00, 1004.42,  -11.23,  261.59,  -11.96,   94.30,    2.58,    2.44,    0.15,    1.51,    2.43, 1334.68,    0.44,    0.68,  105.20,    0.00,    0.00,    0.00,    0.00,    0.00,    8.39,  482.60
11.01.2024 02:20:00, 1004.37,  -11.37,  261.45,  -12.11,   94.20,    2.55,    2.41,    0.15,    1.49,    2.40, 1335.34,    0.57,    1.21,  192.40,    0.00,    0.00,    0.00,    0.00,    0.00,    7.79,  483.50
11.01.2024 02:30:00, 1004.23,  -11.64,  261.19,  -12.46,   93.60,    2.50,    2.34,    0.16,    1.45,    2.33, 1336.57,    1.40,    1.75,  215.00,    0.00,    0.00,    0.00,    0.00,    0.00,    8.28,  477.50
11.01.2024 02:40:00, 1004.16,  -11.77,  261.07,  -12.53,   94.00,    2.47,    2.33,    0.15,    1.44,    2.32, 1337.15,    0.91,    1.83,  186.50,    0.00,    0.00,    0.00,    0.00,    0.00,    9.18,  477.70
11.01.2024 02:50:00, 1004.19,  -11.82,  261.02,  -12.61,   93.80,    2.46,    2.31,    0.15,    1.43,    2.30, 1337.45,    0.60,    1.27,  101.90,    0.00,    0.00,    0.00,    0.00,    0.00,    9.46,  478.50
11.01.2024 03:00:00, 1004.11,  -11.88,  260.96,  -12.60,   94.30,    2.45,    2.31,    0.14,    1.43,    2.30, 1337.65,    0.66,    1.24,  140.10,    0.00,    0.00,    0.00,    0.00,    0.00,    8.81,  482.90
11.01.2024 03:10:00, 1003.97,  -12.10,  260.75,  -12.96,   93.20,    2.41,    2.24,    0.16,    1.39,    2.24, 1338.63,    0.96,    1.57,  202.10,    0.00,    0.00,    0.00,    0.00,    0.00,    7.95,  483.90
11.01.2024 03:20:00, 1004.13,  -12.18,  260.66,  -12.90,   94.30,    2.39,    2.26,    0.14,    1.40,    2.25, 1339.25,    0.70,    1.53,   46.04,    0.00,    0.00,    0.00,    0.00,    0.00,    7.94,  479.60
11.01.2024 03:30:00, 1004.07,  -11.86,  260.99,  -12.50,   94.90,    2.46,    2.33,    0.13,    1.44,    2.32, 1337.49,    0.55,    1.43,  115.00,    0.00,    0.00,    0.00,    0.00,    0.00,    8.69,  483.30
11.01.2024 03:40:00, 1004.17,  -11.79,  261.05,  -12.50,   94.40,    2.47,    2.33,    0.14,    1.45,    2.32, 1337.25,    0.33,    0.66,   92.50,    0.00,    0.00,    0.00,    0.00,    0.00,    9.51,  487.00
11.01.2024 03:50:00, 1004.10,  -11.94,  260.90,  -12.66,   94.30,    2.44,    2.30,    0.14,    1.43,    2.29, 1337.95,    0.69,    1.05,  232.00,    0.00,    0.00,    0.00,    0.00,    0.00,    9.45,  484.50
11.01.2024 04:00:00, 1004.08,  -11.85,  261.00,  -12.42,   95.50,    2.46,    2.35,    0.11,    1.46,    2.34, 1337.44,    0.69,    1.02,  272.00,    0.00,    0.00,    0.00,    0.00,    0.00,    8.62,  486.10
11.01.2024 04:10:00, 1003.99,  -11.76,  261.09,  -12.65,   93.00,    2.48,    2.30,    0.17,    1.43,    2.29, 1336.88,    1.21,    1.78,  264.10,    0.00,    0.00,    0.00,    0.00,    0.00,    7.87,  473.40
11.01.2024 04:20:00, 1004.25,  -11.80,  261.03,  -12.56,   94.00,    2.47,    2.32,    0.15,    1.44,    2.31, 1337.42,    1.52,    1.97,   19.60,    0.00,    0.00,    0.00,    0.00,    0.00,    8.16,  485.60
11.01.2024 04:30:00, 1004.28,  -11.86,  260.97,  -12.62,   94.00,    2.46,    2.31,    0.15,    1.43,    2.30, 1337.78,    0.56,    1.12,   38.10,    0.00,    0.00,    0.00,    0.00,    0.00,    8.85,  494.50
11.01.2024 04:40:00, 1004.37,  -11.96,  260.86,  -12.81,   93.30,    2.44,    2.27,    0.16,    1.41,    2.26, 1338.43,    0.31,    0.63,  146.80,    0.00,    0.00,    0.00,    0.00,    0.00,    9.56,  491.90
11.01.2024 04:50:00, 1004.32,  -12.09,  260.74,  -13.07,   92.30,    2.41,    2.22,    0.19,    1.38,    2.22, 1339.05,    0.39,    0.81,  196.20,    0.00,    0.00,    0.00,    0.00,    0.00,    9.47,  486.60
11.01.2024 05:00:00, 1004.28,  -12.03,  260.80,  -13.07,   91.90,    2.42,    2.23,    0.20,    1.38,    2.22, 1338.69,    0.31,    0.65,  148.20,    0.00,    0.00,    0.00,    0.00,    0.00,    8.64,  485.90
11.01.2024 05:10:00, 1004.11,  -12.09,  260.75,  -13.27,   90.80,    2.41,    2.19,    0.22,    1.36,    2.18, 1338.78,    1.18,    2.38,  199.30,    0.00,    0.00,    0.00,    0.00,    0.00,    7.84,  481.60
11.01.2024 05:20:00, 1004.13,  -12.49,  260.35,  -13.42,   92.70,    2.33,    2.16,    0.17,    1.34,    2.15, 1340.89,    1.41,    2.29,  209.60,    0.00,    0.00,    0.00,    0.00,    0.00,    8.08,  480.50
11.01.2024 05:30:00, 1004.10,  -12.62,  260.23,  -13.47,   93.30,    2.31,    2.15,    0.15,    1.34,    2.15, 1341.52,    1.38,    1.59,  207.70,    0.00,    0.00,    0.00,    0.00,    0.00,    8.84,  489.10
11.01.2024 05:40:00, 1004.09,  -12.65,  260.20,  -13.32,   94.70,    2.30,    2.18,    0.12,    1.35,    2.17, 1341.64,    1.51,    1.98,  204.50,    0.00,    0.00,    0.00,    0.00,    0.00,    9.58,  494.20
11.01.2024 05:50:00, 1004.03,  -12.59,  260.26,  -13.31,   94.30,    2.31,    2.18,    0.13,    1.35,    2.17, 1341.25,    1.71,    2.26,  198.40,    0.00,    0.00,    0.00,    0.00,    0.00,    9.35,  493.50
11.01.2024 06:00:00, 1003.98,  -12.59,  260.26,  -13.30,   94.40,    2.31,    2.18,    0.13,    1.35,    2.18, 1341.19,    1.34,    2.06,  186.70,    0.00,    0.00,    0.00,    0.00,    0.00,    8.46,  488.80
11.01.2024 06:10:00, 1004.24,  -12.62,  260.22,  -13.36,   94.10,    2.31,    2.17,    0.14,    1.35,    2.16, 1341.69,    0.92,    2.27,  136.40,    0.00,    0.00,    0.00,    0.00,    0.00,    7.84,  493.00
11.01.2024 06:20:00, 1004.55,  -12.66,  260.15,  -13.36,   94.40,    2.30,    2.17,    0.13,    1.35,    2.16, 1342.31,    1.07,    1.71,  242.30,    0.00,    0.00,    0.00,    0.00,    0.00,    8.27,  494.00
11.01.2024 06:30:00, 1004.82,  -12.72,  260.07,  -13.41,   94.50,    2.29,    2.16,    0.13,    1.34,    2.15, 1342.99,    0.71,    1.38,  272.30,    0.00,    0.00,    0.00,    0.00,    0.00,    9.04,  491.70
11.01.2024 06:40:00, 1004.98,  -12.37,  260.41,  -13.14,   93.90,    2.36,    2.21,    0.14,    1.37,    2.20, 1341.37,    0.71,    1.43,  340.40,    0.00,    0.00,    0.00,    0.00,    0.00,    9.67,  486.90
11.01.2024 06:50:00, 1004.82,  -12.34,  260.45,  -13.14,   93.70,    2.36,    2.21,    0.15,    1.37,    2.20, 1341.01,    1.82,    2.13,  236.10,    0.00,    0.00,    0.00,    0.00,    0.00,    9.25,  483.10
